-1,90000,71030,89994,72002,Acute_Susceptible,1,Acute, 6,High,High,Common
-1,90000,71409,89996,72270,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
-1,90001,71409,89996,71992,Acute_Susceptible,2,Acute, 5,High,High,Common
-1,90001,66351,83764,71229,Chronic_Susceptible,1,Chronic, 6237,High,High,HighRisk
-1,90002,62906,78930,71578,Chronic_Susceptible,779,Chronic, 11072,High,High,Common
-1,90003,66441,89915,71982,Acute_Susceptible,1,Acute, 88,High,Low,Common
-1,90003,69933,89643,70760,Chronic_Susceptible,1,Chronic, 360,High,Low,Common
-1,90003,71578,90002,72159,Acute_Susceptible,1,Acute, 1,High,High,HighRisk
-1,90003,72270,90000,72028,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
-1,90005,70996,89057,69370,Chronic_Susceptible,1,Chronic, 948,High,High,HighRisk
-1,90006,68122,89977,69296,Acute_Susceptible,1,Acute, 29,High,High,HighRisk
-1,90008,70826,89996,72249,Acute_Susceptible,1,Acute, 12,High,Low,Common
-1,90009,69766,89381,70202,Chronic_Susceptible,1,Chronic, 628,High,High,Common
-1,90009,70200,89822,71248,Acute_Susceptible,137,Acute, 187,High,High,HighRisk
-1,90010,72160,89945,69361,Acute_Susceptible,1,Acute, 65,High,High,HighRisk
-1,90013,66841,82847,71164,Chronic_Susceptible,2529,Chronic, 7166,High,Low,Common
-1,90015,69076,87848,72144,Chronic_Susceptible,179,Chronic, 2167,High,High,Common
-1,90016,69370,90005,71929,Acute_Susceptible,1,Acute, 11,High,High,HighRisk
-1,90017,71946,89799,70573,Chronic_Susceptible,207,Chronic, 218,High,High,HighRisk
-1,90018,67656,87512,71895,Chronic_Susceptible,141,Chronic, 2506,High,Low,Common
-1,90018,70573,90017,72083,Acute_Susceptible,1,Acute, 1,High,High,Common
-1,90020,64940,79838,67366,Chronic_Susceptible,1,Chronic, 10182,High,High,HighRisk
-1,90021,72144,90015,70918,Acute_Susceptible,1,Acute, 6,High,High,HighRisk
-1,90022,68486,87114,71049,Chronic_Susceptible,2835,Chronic, 2908,Low,High,Common
-1,90024,72144,90015,72282,Acute_Susceptible,4,Acute, 9,High,High,Common
-1,90025,67679,89103,71497,Chronic_Susceptible,1,Chronic, 922,High,High,HighRisk
-1,90027,71248,90009,70741,Acute_Susceptible,1,Acute, 18,High,Low,Common
-1,90027,70826,89996,69014,Acute_Susceptible,20,Acute, 31,High,Low,Common
-1,90027,70369,88525,70939,Chronic_Susceptible,1497,Chronic, 1502,High,High,HighRisk
-1,90028,71578,90002,70898,Acute_Susceptible,26,Acute, 26,High,High,HighRisk
-1,90029,71164,90013,71437,Acute_Susceptible,1,Acute, 16,Low,High,Common
-1,90030,71497,90025,69333,Acute_Susceptible,1,Acute, 5,High,High,Common
-1,90031,69939,89606,71418,Chronic_Susceptible,398,Chronic, 425,High,High,HighRisk
