-1,1,1174,0,5109,Acute_Susceptible,1,Acute, 1,Low,High,Common
-1,1,1263,0,2836,Acute_Susceptible,1,Acute, 1,High,Low,Common
-1,1,3335,0,1453,Acute_Susceptible,1,Acute, 1,High,High,Common
-1,1,3770,0,5845,Acute_Susceptible,1,Acute, 1,High,High,Common
-1,1,7280,0,366,Acute_Susceptible,1,Acute, 1,High,High,Common
-1,1,928,0,7245,Acute_Susceptible,1,Acute, 1,High,High,HighRisk
-1,1,1116,0,8411,Acute_Susceptible,1,Acute, 1,High,High,HighRisk
-1,1,1860,0,5322,Acute_Susceptible,1,Acute, 1,High,High,HighRisk
-1,1,3492,0,7436,Acute_Susceptible,1,Acute, 1,High,High,HighRisk
-1,2,3492,0,813,Acute_Susceptible,2,Acute, 2,High,High,Common
-1,2,7103,0,4599,Acute_Susceptible,1,Acute, 2,High,High,Common
-1,2,4139,0,249,Acute_Susceptible,1,Acute, 2,High,High,Common
-1,2,6999,0,9638,Acute_Susceptible,1,Acute, 2,High,High,Common
-1,2,4859,0,9436,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
-1,2,2987,0,4683,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
-1,2,6830,0,3861,Acute_Susceptible,1,Acute, 2,High,High,HighRisk
-1,3,6270,0,3876,Acute_Susceptible,1,Acute, 3,High,High,Common
-1,3,985,0,2229,Acute_Susceptible,1,Acute, 3,High,High,Common
-1,3,8392,0,3949,Acute_Susceptible,1,Acute, 3,High,High,Common
-1,3,7922,0,9427,Acute_Susceptible,1,Acute, 3,High,High,Common
-1,3,4993,0,5853,Acute_Susceptible,1,Acute, 3,High,High,Common
-1,3,2986,0,3581,Acute_Susceptible,1,Acute, 3,High,High,Common
-1,3,5013,0,478,Acute_Susceptible,1,Acute, 3,Low,High,Common
-1,3,5109,1,4646,Acute_Susceptible,1,Acute, 2,High,High,Common
-1,3,7623,0,9162,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
-1,3,8163,0,8924,Acute_Susceptible,1,Acute, 3,High,High,HighRisk
-1,4,6135,0,1550,Acute_Susceptible,1,Acute, 4,Low,High,Common
-1,4,608,0,1369,Acute_Susceptible,1,Acute, 4,High,High,Common
-1,4,8937,0,6677,Acute_Susceptible,1,Acute, 4,High,High,Common
-1,4,985,0,7620,Acute_Susceptible,2,Acute, 4,High,High,Common
-1,4,255,0,4580,Acute_Susceptible,1,Acute, 4,Low,High,Common
-1,4,7244,0,5725,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
-1,4,3734,0,9292,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
-1,4,2262,0,1965,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
-1,4,4841,0,467,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
-1,4,9445,0,7919,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
-1,4,4340,0,3446,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
-1,4,644,0,548,Acute_Susceptible,1,Acute, 4,High,High,HighRisk
